image_name,label_a,label_b
sektion_157_368.png,53,49
sektion_157_369.png,54,51
sektion_157_370.png,54,52
sektion_157_371.png,55,54
sektion_157_372.png,56,56
sektion_157_373.png,57,58
sektion_157_374.png,58,61
sektion_157_375.png,58,62
sektion_157_376.png,59,63
sektion_157_377.png,59,63
sektion_157_378.png,61,62
sektion_157_379.png,63,62
sektion_157_380.png,64,61
sektion_157_381.png,65,61
sektion_157_382.png,65,62
sektion_157_383.png,66,62
sektion_157_384.png,67,62
sektion_157_385.png,67,62
sektion_157_386.png,67,63
sektion_157_387.png,67,64
sektion_157_388.png,67,63
sektion_157_389.png,67,63
sektion_157_390.png,67,63
sektion_157_391.png,67,63
sektion_157_392.png,66,63
sektion_157_393.png,66,63
sektion_157_394.png,66,63
sektion_157_395.png,66,64
sektion_157_396.png,66,64
sektion_157_397.png,65,64
sektion_157_398.png,65,64
sektion_157_399.png,64,63
sektion_157_400.png,64,64
sektion_157_401.png,63,64
sektion_157_402.png,62,64
sektion_157_403.png,62,64
sektion_157_404.png,61,64
sektion_157_405.png,61,64
sektion_157_406.png,61,65
sektion_157_407.png,60,65
sektion_157_408.png,60,65
sektion_157_409.png,60,65
sektion_157_410.png,60,65
sektion_157_411.png,59,65
sektion_157_412.png,59,64
sektion_157_413.png,59,63
sektion_157_414.png,60,61
sektion_157_415.png,61,60
sektion_157_416.png,60,56
sektion_157_417.png,59,53
sektion_157_418.png,58,49
sektion_157_419.png,56,46
sektion_157_420.png,54,44
sektion_157_421.png,53,43
sektion_157_422.png,52,43
sektion_157_423.png,52,43
sektion_157_424.png,52,43
sektion_157_425.png,55,47
sektion_157_426.png,55,47
sektion_157_427.png,51,44
sektion_157_428.png,42,31
sektion_157_429.png,27,17
sektion_157_430.png,12,6
sektion_157_431.png,2,-1
sektion_157_432.png,-3,-3
sektion_157_433.png,-3,-4
sektion_157_434.png,-3,-4
sektion_157_435.png,0,-7
sektion_157_436.png,0,-7
sektion_157_437.png,0,-7
sektion_157_438.png,0,-7
sektion_157_439.png,1,-7
sektion_157_440.png,1,-6
sektion_157_441.png,0,-5
sektion_157_442.png,0,-4
sektion_157_443.png,-1,-2
sektion_157_444.png,-2,-1
sektion_157_445.png,-1,-2
sektion_157_446.png,0,-2
sektion_157_447.png,0,-3
sektion_157_448.png,0,-3
sektion_157_449.png,0,-5
sektion_157_450.png,0,-6
sektion_157_451.png,-1,-7
sektion_157_452.png,-2,-7
sektion_157_453.png,-3,-7
sektion_157_454.png,-4,-7
sektion_157_455.png,-4,-7
sektion_157_456.png,-4,-8
sektion_157_457.png,-3,-11
sektion_157_458.png,-1,-15
sektion_157_459.png,0,-21
sektion_157_460.png,-2,-26
sektion_157_461.png,-4,-28
sektion_157_462.png,-5,-30
sektion_157_463.png,-4,-35
sektion_157_464.png,-7,-33
sektion_157_465.png,-11,-31
sektion_157_466.png,-14,-29
sektion_157_467.png,-14,-28
sektion_157_468.png,-15,-27
sektion_157_469.png,-15,-26
sektion_157_470.png,-15,-25
sektion_157_471.png,-15,-24
sektion_157_472.png,-12,-27
sektion_157_473.png,-12,-28
sektion_157_474.png,-12,-28
sektion_157_475.png,-10,-29
sektion_157_476.png,-4,-31
sektion_157_477.png,0,-31
sektion_157_478.png,3,-27
sektion_157_479.png,0,-17
sektion_157_480.png,-4,-7
sektion_157_481.png,-5,-4
sektion_157_482.png,-7,-9
sektion_157_483.png,-12,-12
sektion_157_484.png,-14,-17
sektion_157_485.png,-14,-21
sektion_157_486.png,-12,-25
sektion_157_487.png,-14,-26
sektion_158_0.png,31,26
sektion_158_1.png,31,24
sektion_158_2.png,33,23
sektion_158_3.png,32,21
sektion_158_4.png,34,21
sektion_158_5.png,34,22
sektion_158_6.png,32,21
sektion_158_7.png,29,18
sektion_158_8.png,27,18
sektion_158_9.png,30,32
sektion_158_10.png,31,49
sektion_158_11.png,32,59
sektion_158_12.png,31,67
sektion_158_13.png,30,72
sektion_158_14.png,26,73
sektion_158_15.png,23,73
sektion_158_16.png,23,71
sektion_158_17.png,23,69
sektion_158_18.png,22,65
sektion_158_19.png,20,58
sektion_158_20.png,19,44
sektion_158_21.png,19,29
sektion_158_22.png,15,26
sektion_158_23.png,18,27
sektion_158_24.png,23,25
sektion_158_25.png,23,24
sektion_158_26.png,21,20
sektion_158_27.png,22,16
sektion_158_28.png,22,14
sektion_158_29.png,23,14
sektion_158_30.png,21,13
sektion_158_31.png,22,14
sektion_158_32.png,25,16
sektion_158_33.png,27,19
sektion_158_34.png,27,20
sektion_158_35.png,29,22
sektion_158_36.png,31,25
sektion_158_37.png,30,32
sektion_158_38.png,29,41
sektion_158_39.png,26,49
sektion_158_40.png,22,55
sektion_158_41.png,15,61
sektion_158_42.png,9,65
sektion_158_43.png,3,68
sektion_158_44.png,-2,70
sektion_158_45.png,-4,71
sektion_158_46.png,-6,71
sektion_158_47.png,-7,71
sektion_158_48.png,-8,70
sektion_158_49.png,-9,67
sektion_158_50.png,-14,61
sektion_158_51.png,-15,56
sektion_158_52.png,-14,52
sektion_158_53.png,-14,47
sektion_158_54.png,-13,45
sektion_158_55.png,-14,46
sektion_158_56.png,-15,49
sektion_158_57.png,-16,52
sektion_158_58.png,-15,55
sektion_158_59.png,-14,57
sektion_158_60.png,-13,61
sektion_158_61.png,-13,64
sektion_158_62.png,-11,68
sektion_158_63.png,-8,70
sektion_158_64.png,-6,71
sektion_158_65.png,-4,71
sektion_158_66.png,-3,70
sektion_158_67.png,-3,71
sektion_158_68.png,-4,70
sektion_158_69.png,-4,71
sektion_158_70.png,-5,73
sektion_158_71.png,-4,75
sektion_158_72.png,-5,76
sektion_158_73.png,-5,76
sektion_158_74.png,-4,76
sektion_158_75.png,-4,76
sektion_158_76.png,-5,77
sektion_158_77.png,-6,79
sektion_158_78.png,-7,80
sektion_158_79.png,-9,80
sektion_158_80.png,-9,80
sektion_158_81.png,-9,79
sektion_158_82.png,-7,76
sektion_158_83.png,-4,71
sektion_158_84.png,-4,66
sektion_158_85.png,-4,60
sektion_158_86.png,-4,53
sektion_158_87.png,-6,42
sektion_158_88.png,-10,22
sektion_158_89.png,-11,19
sektion_158_90.png,-9,15
sektion_158_91.png,-5,15
sektion_158_92.png,0,16
sektion_158_93.png,0,17
sektion_158_94.png,-4,16
sektion_158_95.png,-12,11
sektion_158_96.png,-18,8
sektion_158_97.png,-16,7
sektion_158_98.png,-15,5
sektion_158_99.png,-15,5
sektion_158_100.png,-13,6
sektion_158_101.png,-10,10
sektion_158_102.png,-5,14
sektion_158_103.png,2,15
sektion_158_104.png,10,10
sektion_158_105.png,15,5
sektion_158_106.png,11,5
sektion_158_107.png,5,8
sektion_158_108.png,-1,1
sektion_158_109.png,-5,-7
sektion_158_110.png,-5,-14
sektion_158_111.png,-4,-16
sektion_158_112.png,-5,-15
sektion_158_113.png,-11,-18
sektion_158_114.png,-17,-24
sektion_158_115.png,-21,-29
sektion_158_116.png,-17,-26
sektion_158_117.png,-18,-25
sektion_158_118.png,-19,-25
sektion_158_119.png,-17,-25
sektion_158_120.png,-19,-24
sektion_158_121.png,-21,-23
sektion_158_122.png,-21,-24
sektion_158_123.png,-21,-24
sektion_158_124.png,-22,-24
sektion_158_125.png,-22,-24
sektion_158_126.png,-22,-24
sektion_158_127.png,-21,-22
sektion_158_128.png,-21,-21
sektion_158_129.png,-20,-21
sektion_158_130.png,-19,-23
sektion_158_131.png,-21,-19
sektion_158_132.png,-22,-17
sektion_158_133.png,-20,-19
sektion_158_134.png,-19,-18
sektion_158_135.png,-18,-17
sektion_158_136.png,-17,-18
sektion_158_137.png,-15,-10
sektion_158_138.png,-13,1
sektion_158_139.png,-10,24
sektion_158_140.png,5,53
sektion_158_141.png,28,58
sektion_158_142.png,30,47
sektion_158_143.png,9,27
sektion_158_144.png,0,-10
sektion_158_145.png,-11,-13
sektion_158_146.png,-17,-12
sektion_158_147.png,-14,-16
sektion_158_148.png,-15,-15
sektion_158_149.png,-21,-14
sektion_158_150.png,-20,-13
sektion_158_151.png,-16,-13
sektion_158_152.png,-18,-11
sektion_158_153.png,-18,-12
sektion_158_154.png,-19,-13
sektion_158_155.png,-21,-13
sektion_158_156.png,-19,-13
sektion_158_157.png,-20,-12
sektion_158_158.png,-20,-12
sektion_158_159.png,-15,-10
sektion_158_160.png,-12,-9
sektion_158_161.png,-11,-13
sektion_158_162.png,-11,-12
sektion_158_163.png,-10,-6
sektion_158_164.png,-10,14
sektion_158_165.png,3,54
sektion_158_166.png,27,59
sektion_158_167.png,26,52
sektion_158_168.png,6,19
sektion_158_169.png,-5,-8
sektion_158_170.png,-11,-12
sektion_158_171.png,-12,-16
sektion_158_172.png,-15,-8
sektion_158_173.png,-13,-14
sektion_158_174.png,-14,-19
sektion_158_175.png,-20,-16
sektion_158_176.png,-19,-17
sektion_158_177.png,-13,-19
sektion_158_178.png,-12,-20
sektion_158_179.png,-13,-19
sektion_158_180.png,-10,-11
sektion_158_181.png,-10,3
sektion_158_182.png,-6,16
sektion_158_183.png,4,21
sektion_158_184.png,4,16
sektion_158_185.png,2,13
sektion_158_186.png,3,12
sektion_158_187.png,4,8
sektion_158_188.png,2,8
sektion_158_189.png,1,12
sektion_158_190.png,2,12
sektion_158_191.png,4,17
sektion_158_192.png,4,20
sektion_158_193.png,2,27
sektion_158_194.png,-1,37
sektion_158_195.png,-4,49
sektion_158_196.png,-6,62
sektion_158_197.png,-8,71
sektion_158_198.png,-10,77
sektion_158_199.png,-11,79
sektion_158_200.png,-5,77
sektion_158_201.png,0,75
sektion_158_202.png,4,72
sektion_158_203.png,8,68
sektion_158_204.png,11,61
sektion_158_205.png,14,52
sektion_158_206.png,16,44
sektion_158_207.png,18,35
sektion_158_208.png,21,27
sektion_158_209.png,19,19
sektion_158_210.png,11,6
sektion_158_211.png,3,12
sektion_158_212.png,7,4
sektion_158_213.png,18,-4
sektion_158_214.png,24,-3
sektion_158_215.png,38,-2
sektion_158_216.png,46,-1
sektion_158_217.png,31,-2
sektion_158_218.png,19,-6
sektion_158_219.png,19,8
sektion_158_220.png,14,7
sektion_158_221.png,7,4
sektion_158_222.png,7,5
sektion_158_223.png,7,8
sektion_158_224.png,3,9
sektion_158_225.png,-4,7
sektion_158_226.png,-5,6
sektion_158_227.png,-2,7
sektion_158_228.png,1,4
sektion_158_229.png,-3,10
sektion_158_230.png,-6,18
sektion_158_231.png,-3,16
sektion_158_232.png,2,11
sektion_158_233.png,3,11
sektion_158_234.png,1,9
sektion_158_235.png,3,7
sektion_158_236.png,5,14
sektion_158_237.png,10,26
sektion_158_238.png,40,37
sektion_158_239.png,50,40
sektion_158_240.png,58,44
sektion_158_241.png,62,48
sektion_158_242.png,62,49
sektion_158_243.png,61,46
sektion_158_244.png,57,44
sektion_158_245.png,48,39
sektion_158_246.png,33,23
sektion_158_247.png,23,26
sektion_158_248.png,20,28
sektion_158_249.png,12,25
sektion_158_250.png,5,33
sektion_158_251.png,8,37
sektion_158_252.png,14,32
sektion_158_253.png,8,25
sektion_158_254.png,4,22
sektion_158_255.png,14,20
sektion_158_256.png,19,22
sektion_158_257.png,27,31
sektion_158_258.png,35,33
sektion_158_259.png,24,27
sektion_158_260.png,15,22
sektion_158_261.png,2,21
sektion_158_262.png,3,27
sektion_158_263.png,14,34
sektion_158_264.png,13,31
sektion_158_265.png,23,27
sektion_158_266.png,30,48
sektion_158_267.png,23,40
sektion_158_268.png,21,30
sektion_158_269.png,22,30
sektion_158_270.png,19,27
sektion_158_271.png,19,24
sektion_158_272.png,26,21
sektion_158_273.png,26,21
sektion_158_274.png,27,22
sektion_158_275.png,29,24
sektion_158_276.png,28,27
sektion_158_277.png,28,31
sektion_158_278.png,30,35
sektion_158_279.png,33,40
sektion_158_280.png,34,40
sektion_158_281.png,40,39
sektion_158_282.png,40,45
sektion_158_283.png,36,42
sektion_158_284.png,33,32
sektion_158_285.png,26,10
sektion_158_286.png,21,5
sektion_158_287.png,15,3
sektion_158_288.png,16,10
sektion_158_289.png,21,35
sektion_158_290.png,29,52
sektion_158_291.png,24,56
sektion_158_292.png,16,49
sektion_158_293.png,11,41
sektion_158_294.png,6,14
sektion_158_295.png,5,20
sektion_158_296.png,0,22
sektion_158_297.png,-2,7
sektion_158_298.png,-1,-4
sektion_158_299.png,1,1
sektion_158_300.png,0,11
sektion_158_301.png,-1,13
sektion_158_302.png,2,12
sektion_158_303.png,-6,-2
sektion_158_304.png,-16,-9
sektion_158_305.png,-15,-7
sektion_158_306.png,-10,-2
sektion_158_307.png,3,24
sektion_158_308.png,30,54
sektion_158_309.png,49,51
sektion_158_310.png,47,35
sektion_158_311.png,41,28
sektion_158_312.png,39,36
sektion_158_313.png,10,22
sektion_158_314.png,-5,2
sektion_158_315.png,-14,-11
sektion_158_316.png,-16,-15
sektion_158_317.png,-16,-15
sektion_158_318.png,-18,-15
sektion_158_319.png,-19,-12
sektion_158_320.png,-17,-11
sektion_158_321.png,-16,-11
sektion_158_322.png,-16,-11
sektion_158_323.png,-16,-10
sektion_158_324.png,-11,-5
sektion_158_325.png,-3,4
sektion_158_326.png,7,24
sektion_158_327.png,28,48
sektion_158_328.png,52,52
sektion_158_329.png,55,43
sektion_158_330.png,54,43
sektion_158_331.png,53,45
sektion_158_332.png,25,25
sektion_158_333.png,-1,4
sektion_158_334.png,-10,-7
sektion_158_335.png,-13,-7
sektion_158_336.png,-14,-6
sektion_158_337.png,-12,-7
sektion_158_338.png,-13,-8
sektion_158_339.png,-15,-7
sektion_158_340.png,-13,-7
sektion_158_341.png,-13,-5
sektion_158_342.png,-11,-10
sektion_158_343.png,-8,-13
sektion_158_344.png,4,-1
sektion_158_345.png,32,26
sektion_158_346.png,57,49
sektion_158_347.png,59,50
sektion_158_348.png,57,50
sektion_158_349.png,53,50
sektion_158_350.png,54,53
sektion_158_351.png,54,53
sektion_158_352.png,47,49
sektion_158_353.png,35,37
sektion_158_354.png,24,23
sektion_158_355.png,19,13
sektion_158_356.png,11,10
sektion_158_357.png,6,12
sektion_158_358.png,12,10
sektion_158_359.png,22,14
sektion_158_360.png,33,26
sektion_158_361.png,37,34
sektion_158_362.png,42,37
sektion_158_363.png,44,30
sektion_158_364.png,45,26
sektion_158_365.png,47,29
sektion_158_366.png,50,44
sektion_158_367.png,52,52
sektion_158_368.png,52,56
sektion_158_369.png,55,58
sektion_158_370.png,56,59
sektion_158_371.png,57,59
sektion_158_372.png,58,59
sektion_158_373.png,60,60
sektion_158_374.png,61,61
sektion_158_375.png,62,61
sektion_158_376.png,63,61
sektion_158_377.png,63,60
sektion_158_378.png,64,61
sektion_158_379.png,65,61
sektion_158_380.png,65,61
sektion_158_381.png,66,61
sektion_158_382.png,67,61
sektion_158_383.png,67,61
sektion_158_384.png,67,61
sektion_158_385.png,67,61
sektion_158_386.png,67,62
sektion_158_387.png,66,62
sektion_158_388.png,66,62
sektion_158_389.png,66,62
sektion_158_390.png,65,63
sektion_158_391.png,65,63
sektion_158_392.png,65,64
sektion_158_393.png,63,65
sektion_158_394.png,63,65
sektion_158_395.png,62,66
sektion_158_396.png,62,67
sektion_158_397.png,62,67
sektion_158_398.png,61,66
sektion_158_399.png,61,67
sektion_158_400.png,60,67
sektion_158_401.png,58,67
sektion_158_402.png,57,68
sektion_158_403.png,56,68
sektion_158_404.png,55,68
sektion_158_405.png,54,68
sektion_158_406.png,54,69
sektion_158_407.png,54,68
sektion_158_408.png,54,68
sektion_158_409.png,54,68
sektion_158_410.png,54,68
sektion_158_411.png,53,69
sektion_158_412.png,53,69
sektion_158_413.png,53,67
sektion_158_414.png,54,67
sektion_158_415.png,55,64
sektion_158_416.png,60,60
sektion_158_417.png,60,57
sektion_158_418.png,59,54
sektion_158_419.png,57,50
sektion_158_420.png,56,47
sektion_158_421.png,54,45
sektion_158_422.png,54,44
sektion_158_423.png,53,43
sektion_158_424.png,53,42
sektion_158_425.png,55,46
sektion_158_426.png,54,47
sektion_158_427.png,47,39
sektion_158_428.png,35,26
sektion_158_429.png,21,15
sektion_158_430.png,9,7
sektion_158_431.png,0,1
sektion_158_432.png,-3,-3
sektion_158_433.png,-3,-3
sektion_158_434.png,-2,-4
sektion_158_435.png,1,-6
sektion_158_436.png,1,-6
sektion_158_437.png,1,-7
sektion_158_438.png,1,-6
sektion_158_439.png,0,-6
sektion_158_440.png,0,-5
sektion_158_441.png,-1,-4
sektion_158_442.png,-1,-3
sektion_158_443.png,-2,-3
sektion_158_444.png,1,-1
sektion_158_445.png,1,-2
sektion_158_446.png,3,-3
sektion_158_447.png,3,-4
sektion_158_448.png,1,-3
sektion_158_449.png,1,-4
sektion_158_450.png,-1,-5
sektion_158_451.png,-1,-5
sektion_158_452.png,-2,-5
sektion_158_453.png,-1,-9
sektion_158_454.png,0,-13
sektion_158_455.png,-1,-11
sektion_158_456.png,-1,-10
sektion_158_457.png,-1,-11
sektion_158_458.png,-1,-12
sektion_158_459.png,0,-16
sektion_158_460.png,-1,-19
sektion_158_461.png,-2,-22
sektion_158_462.png,-4,-23
sektion_158_463.png,-6,-29
sektion_158_464.png,-8,-29
sektion_158_465.png,-10,-29
sektion_158_466.png,-12,-30
sektion_158_467.png,-12,-30
sektion_158_468.png,-13,-29
sektion_158_469.png,-13,-28
sektion_158_470.png,-13,-26
sektion_158_471.png,-13,-25
sektion_158_472.png,-13,-25
sektion_158_473.png,-13,-25
sektion_158_474.png,-12,-27
sektion_158_475.png,-10,-30
sektion_158_476.png,-8,-31
sektion_158_477.png,-5,-31
sektion_158_478.png,-3,-28
sektion_158_479.png,-2,-22
sektion_158_480.png,0,-16
sektion_158_481.png,3,-12
sektion_158_482.png,3,-7
sektion_158_483.png,-5,-3
sektion_158_484.png,-9,-3
sektion_158_485.png,-12,-7
sektion_158_486.png,-14,-15
sektion_158_487.png,-16,-22
sektion_159_0.png,30,26
sektion_159_1.png,31,25
sektion_159_2.png,31,23
sektion_159_3.png,32,21
sektion_159_4.png,32,22
sektion_159_5.png,33,24
sektion_159_6.png,31,22
sektion_159_7.png,28,17
sektion_159_8.png,27,12
sektion_159_9.png,27,18
sektion_159_10.png,35,36
sektion_159_11.png,42,50
sektion_159_12.png,46,61
sektion_159_13.png,45,68
sektion_159_14.png,41,69
sektion_159_15.png,39,70
sektion_159_16.png,39,68
sektion_159_17.png,39,68
sektion_159_18.png,36,67
sektion_159_19.png,31,63
sektion_159_20.png,25,55
sektion_159_21.png,22,48
sektion_159_22.png,20,40
sektion_159_23.png,22,32
sektion_159_24.png,21,27
sektion_159_25.png,22,24
sektion_159_26.png,22,23
sektion_159_27.png,23,22
sektion_159_28.png,25,20
sektion_159_29.png,27,19
sektion_159_30.png,25,19
sektion_159_31.png,25,18
sektion_159_32.png,26,17
sektion_159_33.png,26,18
sektion_159_34.png,27,19
sektion_159_35.png,28,22
sektion_159_36.png,28,28
sektion_159_37.png,25,37
sektion_159_38.png,21,47
sektion_159_39.png,16,54
sektion_159_40.png,11,61
sektion_159_41.png,2,65
sektion_159_42.png,0,64
sektion_159_43.png,-3,63
sektion_159_44.png,-6,64
sektion_159_45.png,-8,67
sektion_159_46.png,-9,69
sektion_159_47.png,-8,70
sektion_159_48.png,-8,70
sektion_159_49.png,-8,70
sektion_159_50.png,-10,64
sektion_159_51.png,-12,59
sektion_159_52.png,-11,56
sektion_159_53.png,-11,54
sektion_159_54.png,-12,55
sektion_159_55.png,-13,59
sektion_159_56.png,-15,65
sektion_159_57.png,-15,70
sektion_159_58.png,-14,72
sektion_159_59.png,-13,73
sektion_159_60.png,-11,73
sektion_159_61.png,-10,73
sektion_159_62.png,-8,73
sektion_159_63.png,-6,74
sektion_159_64.png,-4,74
sektion_159_65.png,-3,73
sektion_159_66.png,-1,72
sektion_159_67.png,-1,71
sektion_159_68.png,0,70
sektion_159_69.png,0,69
sektion_159_70.png,0,70
sektion_159_71.png,0,71
sektion_159_72.png,-1,72
sektion_159_73.png,-1,72
sektion_159_74.png,-1,73
sektion_159_75.png,-2,73
sektion_159_76.png,-3,74
sektion_159_77.png,-4,75
sektion_159_78.png,-5,76
sektion_159_79.png,-6,77
sektion_159_80.png,-7,78
sektion_159_81.png,-7,78
sektion_159_82.png,-6,76
sektion_159_83.png,-4,75
sektion_159_84.png,-3,73
sektion_159_85.png,-3,70
sektion_159_86.png,-3,66
sektion_159_87.png,-3,61
sektion_159_88.png,-9,52
sektion_159_89.png,-11,40
sektion_159_90.png,-10,23
sektion_159_91.png,-6,12
sektion_159_92.png,-4,14
sektion_159_93.png,-1,20
sektion_159_94.png,-5,21
sektion_159_95.png,-10,15
sektion_159_96.png,-13,8
sektion_159_97.png,-15,12
sektion_159_98.png,-15,13
sektion_159_99.png,-14,12
sektion_159_100.png,-13,13
sektion_159_101.png,-10,16
sektion_159_102.png,-4,19
sektion_159_103.png,2,19
sektion_159_104.png,11,13
sektion_159_105.png,13,6
sektion_159_106.png,13,6
sektion_159_107.png,11,6
sektion_159_108.png,3,7
sektion_159_109.png,-2,1
sektion_159_110.png,-6,-5
sektion_159_111.png,-6,-7
sektion_159_112.png,-8,-7
sektion_159_113.png,-12,-10
sektion_159_114.png,-17,-19
sektion_159_115.png,-19,-26
sektion_159_116.png,-17,-26
sektion_159_117.png,-21,-24
sektion_159_118.png,-20,-25
sektion_159_119.png,-18,-25
sektion_159_120.png,-21,-24
sektion_159_121.png,-24,-23
sektion_159_122.png,-22,-23
sektion_159_123.png,-20,-25
sektion_159_124.png,-23,-23
sektion_159_125.png,-26,-20
sektion_159_126.png,-27,-16
sektion_159_127.png,-24,-17
sektion_159_128.png,-18,-23
sektion_159_129.png,-16,-24
sektion_159_130.png,-17,-23
sektion_159_131.png,-17,-21
sektion_159_132.png,-16,-20
sektion_159_133.png,-15,-17
sektion_159_134.png,-16,-13
sektion_159_135.png,-17,-7
sektion_159_136.png,-16,4
sektion_159_137.png,-7,18
sektion_159_138.png,11,44
sektion_159_139.png,34,54
sektion_159_140.png,37,48
sektion_159_141.png,17,23
sektion_159_142.png,-2,-4
sektion_159_143.png,-5,-19
sektion_159_144.png,-13,-16
sektion_159_145.png,-11,-15
sektion_159_146.png,-12,-12
sektion_159_147.png,-17,-12
sektion_159_148.png,-19,-11
sektion_159_149.png,-17,-10
sektion_159_150.png,-19,-8
sektion_159_151.png,-21,-10
sektion_159_152.png,-18,-12
sektion_159_153.png,-19,-12
sektion_159_154.png,-21,-12
sektion_159_155.png,-16,-15
sektion_159_156.png,-16,-13
sektion_159_157.png,-23,-9
sektion_159_158.png,-19,-9
sektion_159_159.png,-7,-12
sektion_159_160.png,-11,-10
sektion_159_161.png,-16,-4
sektion_159_162.png,-11,5
sektion_159_163.png,0,37
sektion_159_164.png,20,59
sektion_159_165.png,29,56
sektion_159_166.png,13,30
sektion_159_167.png,-3,-3
sektion_159_168.png,-9,-13
sektion_159_169.png,-10,-12
sektion_159_170.png,-9,-14
sektion_159_171.png,-14,-9
sektion_159_172.png,-19,-13
sektion_159_173.png,-14,-21
sektion_159_174.png,-15,-21
sektion_159_175.png,-20,-18
sektion_159_176.png,-19,-17
sektion_159_177.png,-16,-12
sektion_159_178.png,-15,-12
sektion_159_179.png,-11,-19
sektion_159_180.png,-13,-11
sektion_159_181.png,-15,14
sektion_159_182.png,-5,50
sektion_159_183.png,10,57
sektion_159_184.png,22,33
sektion_159_185.png,27,25
sektion_159_186.png,33,33
sektion_159_187.png,34,30
sektion_159_188.png,30,31
sektion_159_189.png,26,32
sektion_159_190.png,22,27
sektion_159_191.png,20,29
sektion_159_192.png,19,33
sektion_159_193.png,16,38
sektion_159_194.png,14,43
sektion_159_195.png,14,46
sektion_159_196.png,13,46
sektion_159_197.png,13,47
sektion_159_198.png,14,44
sektion_159_199.png,15,44
sektion_159_200.png,13,39
sektion_159_201.png,13,35
sektion_159_202.png,18,31
sektion_159_203.png,21,28
sektion_159_204.png,23,22
sektion_159_205.png,21,16
sektion_159_206.png,18,13
sektion_159_207.png,18,9
sektion_159_208.png,14,8
sektion_159_209.png,11,4
sektion_159_210.png,10,1
sektion_159_211.png,7,4
sektion_159_212.png,13,1
sektion_159_213.png,33,-7
sektion_159_214.png,43,-11
sektion_159_215.png,48,-6
sektion_159_216.png,37,1
sektion_159_217.png,15,10
sektion_159_218.png,27,15
sektion_159_219.png,34,19
sektion_159_220.png,25,16
sektion_159_221.png,10,10
sektion_159_222.png,3,9
sektion_159_223.png,1,7
sektion_159_224.png,-1,6
sektion_159_225.png,-4,6
sektion_159_226.png,-4,6
sektion_159_227.png,-1,6
sektion_159_228.png,0,7
sektion_159_229.png,-2,10
sektion_159_230.png,-3,11
sektion_159_231.png,2,10
sektion_159_232.png,7,8
sektion_159_233.png,7,9
sektion_159_234.png,4,10
sektion_159_235.png,3,10
sektion_159_236.png,4,12
sektion_159_237.png,12,17
sektion_159_238.png,45,35
sektion_159_239.png,56,44
sektion_159_240.png,62,48
sektion_159_241.png,65,50
sektion_159_242.png,65,51
sektion_159_243.png,63,49
sektion_159_244.png,58,46
sektion_159_245.png,48,38
sektion_159_246.png,30,24
sektion_159_247.png,15,28
sektion_159_248.png,24,32
sektion_159_249.png,26,35
sektion_159_250.png,13,44
sektion_159_251.png,5,45
sektion_159_252.png,15,38
sektion_159_253.png,19,34
sektion_159_254.png,14,35
sektion_159_255.png,12,30
sektion_159_256.png,8,31
sektion_159_257.png,13,40
sektion_159_258.png,34,41
sektion_159_259.png,36,31
sektion_159_260.png,23,15
sektion_159_261.png,9,16
sektion_159_262.png,2,25
sektion_159_263.png,1,29
sektion_159_264.png,6,22
sektion_159_265.png,16,11
sektion_159_266.png,31,35
sektion_159_267.png,36,48
sektion_159_268.png,25,34
sektion_159_269.png,16,23
sektion_159_270.png,25,31
sektion_159_271.png,25,28
sektion_159_272.png,23,20
sektion_159_273.png,25,23
sektion_159_274.png,27,21
sektion_159_275.png,26,22
sektion_159_276.png,31,25
sektion_159_277.png,27,34
sektion_159_278.png,22,45
sektion_159_279.png,30,39
sektion_159_280.png,26,31
sektion_159_281.png,37,39
sektion_159_282.png,44,44
sektion_159_283.png,34,39
sektion_159_284.png,27,28
sektion_159_285.png,19,6
sektion_159_286.png,23,7
sektion_159_287.png,24,29
sektion_159_288.png,27,48
sektion_159_289.png,27,47
sektion_159_290.png,16,39
sektion_159_291.png,5,26
sektion_159_292.png,0,7
sektion_159_293.png,-2,-5
sektion_159_294.png,-3,-7
sektion_159_295.png,-5,4
sektion_159_296.png,-6,8
sektion_159_297.png,-4,-3
sektion_159_298.png,-3,-7
sektion_159_299.png,-1,-2
sektion_159_300.png,1,0
sektion_159_301.png,1,-1
sektion_159_302.png,-6,7
sektion_159_303.png,-8,7
sektion_159_304.png,-5,-7
sektion_159_305.png,-8,-14
sektion_159_306.png,-10,-3
sektion_159_307.png,4,27
sektion_159_308.png,37,49
sektion_159_309.png,53,47
sektion_159_310.png,47,33
sektion_159_311.png,41,31
sektion_159_312.png,32,37
sektion_159_313.png,1,13
sektion_159_314.png,-10,-4
sektion_159_315.png,-15,-15
sektion_159_316.png,-16,-15
sektion_159_317.png,-16,-15
sektion_159_318.png,-18,-15
sektion_159_319.png,-20,-11
sektion_159_320.png,-18,-10
sektion_159_321.png,-15,-12
sektion_159_322.png,-14,-12
sektion_159_323.png,-12,-10
sektion_159_324.png,-9,-2
sektion_159_325.png,-1,17
sektion_159_326.png,18,41
sektion_159_327.png,45,54
sektion_159_328.png,56,50
sektion_159_329.png,55,42
sektion_159_330.png,54,45
sektion_159_331.png,41,41
sektion_159_332.png,4,13
sektion_159_333.png,-7,-7
sektion_159_334.png,-11,-11
sektion_159_335.png,-15,-4
sektion_159_336.png,-16,-4
sektion_159_337.png,-12,-8
sektion_159_338.png,-13,-9
sektion_159_339.png,-15,-7
sektion_159_340.png,-14,-7
